epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,1089.58,1.1327,0.98713,1.43664,0.85919,0.83207,0.88154,0.64745,0.9767,0.82201,1.38404,0.0007856,0.0007856,0.0007856
94,1101.04,1.1047,0.91803,1.40326,0.86044,0.84091,0.9183,0.69731,0.94937,0.77326,1.33535,0.0007724,0.0007724,0.0007724
95,1112.62,1.11456,0.91985,1.40466,0.8858,0.79545,0.91776,0.68824,0.94764,0.75075,1.35522,0.0007592,0.0007592,0.0007592
96,1124.24,1.12264,0.94868,1.44267,0.89358,0.85606,0.90818,0.6851,0.98623,0.80373,1.36283,0.000746,0.000746,0.000746
97,1135.73,1.09505,0.9671,1.4115,0.88308,0.85825,0.91918,0.70193,0.9203,0.75529,1.28541,0.0007328,0.0007328,0.0007328
98,1147.68,1.11461,0.92819,1.44058,0.85967,0.81818,0.88762,0.6514,0.95243,0.79326,1.32989,0.0007196,0.0007196,0.0007196
99,1159.07,1.09286,0.92364,1.40153,0.85695,0.86226,0.89877,0.68765,0.92144,0.77694,1.30454,0.0007064,0.0007064,0.0007064
100,1170.85,1.08542,0.92948,1.4001,0.82955,0.89394,0.88687,0.66445,0.94827,0.75051,1.29912,0.0006932,0.0006932,0.0006932
101,1182.31,1.09671,0.92968,1.41826,0.78835,0.87879,0.88877,0.68497,0.93336,0.7752,1.32244,0.00068,0.00068,0.00068
102,1193.75,1.09485,0.88302,1.41305,0.84329,0.89687,0.92847,0.71356,0.90061,0.72117,1.26802,0.0006668,0.0006668,0.0006668
103,1205.31,1.06629,0.88144,1.39569,0.83936,0.86364,0.87464,0.65066,0.96805,0.79572,1.32965,0.0006536,0.0006536,0.0006536
104,1217.13,1.06322,0.8919,1.36118,0.80693,0.91821,0.92716,0.69969,0.94578,0.73353,1.30267,0.0006404,0.0006404,0.0006404
105,1228.54,1.05738,0.90545,1.36839,0.80509,0.88636,0.91212,0.6886,0.95077,0.75127,1.32024,0.0006272,0.0006272,0.0006272
106,1240.01,1.08069,0.87019,1.37477,0.88403,0.80303,0.89952,0.68221,0.9001,0.7336,1.28586,0.000614,0.000614,0.000614
107,1251.83,1.05005,0.86952,1.36473,0.82235,0.92424,0.918,0.68902,0.91974,0.74247,1.27661,0.0006008,0.0006008,0.0006008
108,1263.46,1.03107,0.84646,1.35753,0.8252,0.85606,0.91704,0.69415,0.91808,0.73033,1.28211,0.0005876,0.0005876,0.0005876
109,1275.15,1.05973,0.84499,1.38779,0.80767,0.90152,0.92415,0.7194,0.90146,0.7104,1.27942,0.0005744,0.0005744,0.0005744
110,1287.03,1.02264,0.84474,1.35067,0.82381,0.88555,0.92192,0.6986,0.90324,0.74208,1.29063,0.0005612,0.0005612,0.0005612
111,1298.32,1.02856,0.8381,1.35516,0.77708,0.92429,0.90991,0.69865,0.90848,0.71075,1.30745,0.000548,0.000548,0.000548
112,1309.98,1.01583,0.83789,1.33149,0.88624,0.81818,0.91834,0.70943,0.88185,0.69929,1.25684,0.0005348,0.0005348,0.0005348
113,1321.42,1.02968,0.84113,1.34254,0.8899,0.91852,0.94367,0.72205,0.86351,0.69058,1.25419,0.0005216,0.0005216,0.0005216
114,1333.1,1.03019,0.82534,1.35111,0.8451,0.86364,0.9275,0.71919,0.86867,0.69751,1.26277,0.0005084,0.0005084,0.0005084
115,1344.56,1.03557,0.8547,1.35692,0.84479,0.88636,0.93175,0.7166,0.87278,0.69983,1.26485,0.0004952,0.0004952,0.0004952
116,1355.86,1.0025,0.78399,1.33756,0.88372,0.86367,0.93569,0.71082,0.90737,0.71512,1.27899,0.000482,0.000482,0.000482
117,1367.43,1.01457,0.81121,1.33017,0.87909,0.88129,0.94548,0.73105,0.87296,0.65627,1.26232,0.0004688,0.0004688,0.0004688
118,1378.88,1.01894,0.82734,1.3519,0.85056,0.93939,0.94328,0.72817,0.88535,0.66628,1.26169,0.0004556,0.0004556,0.0004556
119,1390.5,1.00725,0.81343,1.33003,0.85248,0.91937,0.93792,0.74048,0.82011,0.66438,1.2268,0.0004424,0.0004424,0.0004424
120,1402.05,0.99469,0.81426,1.32869,0.88059,0.87121,0.94371,0.74181,0.84374,0.67255,1.22072,0.0004292,0.0004292,0.0004292
121,1413.9,1.0066,0.80205,1.32196,0.82421,0.91667,0.93098,0.72774,0.83983,0.67546,1.24966,0.000416,0.000416,0.000416
122,1425.61,0.99707,0.8158,1.31454,0.8749,0.87879,0.94947,0.74651,0.83013,0.64869,1.24216,0.0004028,0.0004028,0.0004028
123,1436.89,1.02,0.7989,1.34892,0.862,0.91667,0.95226,0.74955,0.86541,0.64124,1.25224,0.0003896,0.0003896,0.0003896
124,1448.92,1.00689,0.77713,1.32724,0.86696,0.90152,0.94246,0.74348,0.81726,0.63844,1.21706,0.0003764,0.0003764,0.0003764
125,1459.96,1.00556,0.80378,1.32232,0.91338,0.87868,0.93834,0.74418,0.8019,0.6672,1.21977,0.0003632,0.0003632,0.0003632
126,1471.53,0.9493,0.76531,1.27926,0.87229,0.87966,0.9364,0.74177,0.80234,0.66388,1.22707,0.00035,0.00035,0.00035
